"scientific_name","full_name","species_group","mobility","flag","comment","quantity","use_method_cov","run_initiated","run_completed","run_time","models","num_presence","num_absence","run_name","observation_methods","method_predict_to","mean_TSS_ensemble","mean_TSS_all_submodels","metric_select_and_weight","metric_binary","short_name","output_repo","kept_algos","n_kept_algos"
"Magelona.minuta","Magelona minuta","invertebrates","non-mobile","green","",362,FALSE,1,1,0.873742325239711,"RF, XGBOOST, GAM",362,12826,"run3_invertebrates",NA,NA,0.901335282651072,0.708866666666667,"TSS","TSS","Magelona.minuta","invertebrates","RF,XGBOOST,GAM",3
"Magelona.mirabilis","Magelona mirabilis","invertebrates","non-mobile","red","",892,FALSE,1,1,1.09273694667551,"RF, XGBOOST, GAM",892,21910,"run3_invertebrates",NA,NA,0.89985846081262,0.818,"TSS","TSS","Magelona.mirabilis","invertebrates","RF,XGBOOST,GAM",3
"Malacobdella.grossa","Malacobdella grossa","invertebrates","non-mobile","green","",151,FALSE,1,1,0.821256180008253,"RF, XGBOOST, GAM",151,14229,"run3_invertebrates",NA,NA,0.884230498945889,0.639266666666667,"TSS","TSS","Malacobdella.grossa","invertebrates","RF,XGBOOST,GAM",3
"Maldane.sarsi","Maldane sarsi","invertebrates","non-mobile","green","",415,FALSE,1,1,0.962260959479544,"RF, XGBOOST, GAM",415,25017,"run3_invertebrates",NA,NA,0.907034092797334,0.815533333333333,"TSS","TSS","Maldane.sarsi","invertebrates","RF,XGBOOST,GAM",3
"Manayunkia.aestuarina","Manayunkia aestuarina","invertebrates","non-mobile","red","",319,FALSE,1,1,1.02047997997867,"RF, XGBOOST, GAM",319,21389,"run3_invertebrates",NA,NA,0.950214761570828,0.798933333333333,"TSS","TSS","Manayunkia.aestuarina","invertebrates","RF,XGBOOST,GAM",3
"Marenzelleria","Marenzelleria","invertebrates","non-mobile","green","",4833,FALSE,1,1,1.37100695192814,"RF, XGBOOST, GAM",4833,16003,"run3_invertebrates",NA,NA,0.8461125288213,0.797066666666667,"TSS","TSS","Marenzelleria","invertebrates","RF,XGBOOST,GAM",3
"Mediomastus.fragilis","Mediomastus fragilis","invertebrates","non-mobile","green","",593,FALSE,1,1,0.85696570886506,"RF, XGBOOST, GAM",593,19359,"run3_invertebrates",NA,NA,0.6811996492812,0.450333333333333,"TSS","TSS","Mediomastus.fragilis","invertebrates","XGBOOST,GAM",2
"Megamphopus.cornutus","Megamphopus cornutus","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",73,FALSE,1,1,0.766559300820033,"RF, XGBOOST, GAM",73,13611,"run3_invertebrates",NA,NA,0.724090129806515,0.4514,"TSS","TSS","Megamphopus.cornutus","invertebrates","RF,GAM",2
"Melita.palmata","Melita palmata","invertebrates","non-mobile","red","",281,FALSE,1,1,1.04836053530375,"RF, XGBOOST, GAM",281,23591,"run3_invertebrates",NA,NA,0.848919033488766,0.646933333333333,"TSS","TSS","Melita.palmata","invertebrates","RF,XGBOOST,GAM",3
"Metridium.senile","Metridium senile","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",38,FALSE,1,1,0.675651290814082,"RF, XGBOOST, GAM",38,1899,"run3_invertebrates",NA,NA,0.917105263157895,0.559,"TSS","TSS","Metridium.senile","invertebrates","GAM,RF,XGBOOST",3
"Microdeutopus.gryllotalpa","Microdeutopus gryllotalpa","invertebrates","non-mobile","red","",1988,FALSE,1,1,1.35075904640887,"RF, XGBOOST, GAM",1988,23885,"run3_invertebrates",NA,NA,0.743419525931941,0.636066666666667,"TSS","TSS","Microdeutopus.gryllotalpa","invertebrates","RF,XGBOOST,GAM",3
"Microphthalmus.sczelkowii","Microphthalmus sczelkowii","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",31,FALSE,1,1,0.74490503085984106,"RF, XGBOOST, GAM",31,7746,"run3_invertebrates",NA,NA,0.895653109533032,0.403733333333333,"TSS","TSS","Microphthalmus.sczelkowii","invertebrates","RF,GAM,XGBOOST",3
"Micrura.baltica","Micrura baltica","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",85,FALSE,1,1,0.723289953337775,"RF, XGBOOST, GAM",85,2771,"run3_invertebrates",NA,NA,0.790040348269272,0.5128,"TSS","TSS","Micrura.baltica","invertebrates","RF,GAM,XGBOOST",3
"Modiolus.modiolus","Modiolus modiolus","invertebrates","non-mobile","green","",189,FALSE,1,1,0.96985366417302,"RF, XGBOOST, GAM",189,22522,"run3_invertebrates",NA,NA,0.828727680658129,0.496266666666667,"TSS","TSS","Modiolus.modiolus","invertebrates","RF,XGBOOST,GAM",3
"Molgula.manhattensis","Molgula manhattensis","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",69,FALSE,1,1,0.791944873597887,"RF, XGBOOST, GAM",69,15823,"run3_invertebrates",NA,NA,0.865046264951478,0.669133333333333,"TSS","TSS","Molgula.manhattensis","invertebrates","RF,XGBOOST,GAM",3
"Monocorophium.insidiosum","Monocorophium insidiosum","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",67,FALSE,1,1,0.661635873913765,"RF, XGBOOST, GAM",67,1688,"run3_invertebrates",NA,NA,0.819526627218935,0.446333333333333,"TSS","TSS","Monocorophium.insidiosum","invertebrates","GAM,XGBOOST,RF",3
"Monoporeia.affinis","Monoporeia affinis","invertebrates","non-mobile","green","",2975,FALSE,1,1,1.00726773056719,"RF, XGBOOST, GAM",2975,4335,"run3_invertebrates",NA,NA,0.83508320975449,0.752866666666667,"TSS","TSS","Monoporeia.affinis","invertebrates","RF,XGBOOST,GAM",3
"Musculus.discors","Musculus discors","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",147,FALSE,1,1,0.905907294419077,"RF, XGBOOST, GAM",147,14326,"run3_invertebrates",NA,NA,0.915520250346031,0.468466666666667,"TSS","TSS","Musculus.discors","invertebrates","RF,GAM,XGBOOST",3
"Musculus.niger","Musculus niger","invertebrates","non-mobile","green","",206,FALSE,1,1,1.01587648305628,"RF, XGBOOST, GAM",206,21570,"run3_invertebrates",NA,NA,0.860522179630697,0.5752,"TSS","TSS","Musculus.niger","invertebrates","RF,XGBOOST,GAM",3
"Musculus.subpictus","Musculus subpictus","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",146,FALSE,1,1,0.8153617866834,"RF, XGBOOST, GAM",146,8656,"run3_invertebrates",NA,NA,0.946265861869758,0.6508,"TSS","TSS","Musculus.subpictus","invertebrates","RF,XGBOOST,GAM",3
"Mya.arenaria","Mya arenaria","invertebrates","non-mobile","green","",5403,FALSE,1,1,1.64187414692508,"RF, XGBOOST, GAM",5403,24469,"run3_invertebrates",NA,NA,0.617647692600239,0.510266666666667,"TSS","TSS","Mya.arenaria","invertebrates","RF,XGBOOST,GAM",3
"Mya.truncata","Mya truncata","invertebrates","non-mobile","green","",183,FALSE,1,1,0.967842949430148,"RF, XGBOOST, GAM",183,19469,"run3_invertebrates",NA,NA,0.852007940143533,0.405733333333333,"TSS","TSS","Mya.truncata","invertebrates","RF,XGBOOST",2
"Mysia.undata","Mysia undata","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",95,FALSE,1,1,0.866837873061498,"RF, XGBOOST, GAM",95,18632,"run3_invertebrates",NA,NA,0.82757860835664,0.5122,"TSS","TSS","Mysia.undata","invertebrates","RF,GAM,XGBOOST",3
"Mysis.mixta","Mysis mixta","invertebrates","non-mobile","green","",173,FALSE,1,1,0.88945345891846594,"RF, XGBOOST, GAM",173,5504,"run3_invertebrates",NA,NA,0.882283638250941,0.584333333333333,"TSS","TSS","Mysis.mixta","invertebrates","RF,XGBOOST,GAM",3
"Mysis.relicta","Mysis relicta","invertebrates","non-mobile","green","",470,FALSE,1,1,0.850304275552432,"RF, XGBOOST, GAM",470,5164,"run3_invertebrates",NA,NA,0.812224259026591,0.705,"TSS","TSS","Mysis.relicta","invertebrates","RF,XGBOOST,GAM",3
"Mytilus","Mytilus","invertebrates","non-mobile","green","",5798,FALSE,1,1,1.55279907193449,"RF, XGBOOST, GAM",5798,17657,"run3_invertebrates",NA,NA,0.733970155958554,0.618,"TSS","TSS","Mytilus","invertebrates","RF,XGBOOST,GAM",3
"Neoamphitrite.figulus","Neoamphitrite figulus","invertebrates","non-mobile","green","",233,FALSE,1,1,1.03227628860209,"RF, XGBOOST, GAM",233,21969,"run3_invertebrates",NA,NA,0.846481178396072,0.514133333333333,"TSS","TSS","Neoamphitrite.figulus","invertebrates","RF,XGBOOST,GAM",3
"Neomysis.integer","Neomysis integer","invertebrates","non-mobile","green","",184,FALSE,1,1,0.967937009467019,"RF, XGBOOST, GAM",184,14827,"run3_invertebrates",NA,NA,0.901714598240737,0.630333333333333,"TSS","TSS","Neomysis.integer","invertebrates","RF,XGBOOST,GAM",3
"Nephrops.norvegicus","Nephrops norvegicus","invertebrates","mobile","green","",435,TRUE,1,1,1.04821874943044,"RFd, XGBOOST, GAM",380,65502,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Benthic_trawl",0.967099236641221,0.856,"TSS","TSS","Nephrops.norvegicus","invertebrates","RFd,XGBOOST,GAM",3
"Nephtys.assimilis","Nephtys assimilis","invertebrates","non-mobile","green","",244,FALSE,1,1,0.912978500260247,"RF, XGBOOST, GAM",244,20302,"run3_invertebrates",NA,NA,0.83594651653765,0.638466666666667,"TSS","TSS","Nephtys.assimilis","invertebrates","RF,XGBOOST,GAM",3
"Nephtys.caeca","Nephtys caeca","invertebrates","non-mobile","green","",1577,FALSE,1,1,1.24294134616852,"RF, XGBOOST, GAM",1577,24386,"run3_invertebrates",NA,NA,0.749060279706169,0.579666666666667,"TSS","TSS","Nephtys.caeca","invertebrates","RF,XGBOOST,GAM",3
"Nephtys.ciliata","Nephtys ciliata","invertebrates","non-mobile","green","",2242,FALSE,1,1,1.27651459031635,"RF, XGBOOST, GAM",2242,23970,"run3_invertebrates",NA,NA,0.701710471422612,0.5746,"TSS","TSS","Nephtys.ciliata","invertebrates","RF,XGBOOST,GAM",3
"Nephtys.cirrosa","Nephtys cirrosa","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",131,FALSE,1,1,0.955998606085777,"RF, XGBOOST, GAM",131,20037,"run3_invertebrates",NA,NA,0.74500201570328906,0.520666666666667,"TSS","TSS","Nephtys.cirrosa","invertebrates","XGBOOST,GAM,RF",3
"Nephtys.incisa","Nephtys incisa","invertebrates","non-mobile","red","",458,FALSE,1,1,1.08919205725193,"RF, XGBOOST, GAM",458,24577,"run3_invertebrates",NA,NA,0.876734928568269,0.789933333333333,"TSS","TSS","Nephtys.incisa","invertebrates","RF,XGBOOST,GAM",3
"Nephtys.longosetosa","Nephtys longosetosa","invertebrates","non-mobile","green","",650,FALSE,1,1,1.12114530391163,"RF, XGBOOST, GAM",650,22226,"run3_invertebrates",NA,NA,0.801297914683741,0.68,"TSS","TSS","Nephtys.longosetosa","invertebrates","RF,XGBOOST,GAM",3
"Nephtys.pente","Nephtys pente","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",141,FALSE,1,1,0.904421293934186,"RF, XGBOOST, GAM",141,16073,"run3_invertebrates",NA,NA,0.805958675849811,0.4962,"TSS","TSS","Nephtys.pente","invertebrates","RF,XGBOOST,GAM",3
"Nereimyra.punctata","Nereimyra punctata","invertebrates","non-mobile","green","",381,FALSE,1,1,1.08567399442196,"RF, XGBOOST, GAM",381,23760,"run3_invertebrates",NA,NA,0.811113326244905,0.5372,"TSS","TSS","Nereimyra.punctata","invertebrates","RF,XGBOOST,GAM",3
"Nicolea.zostericola","Nicolea zostericola","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",55,FALSE,1,1,0.775152116682794,"RF, XGBOOST, GAM",55,10321,"run3_invertebrates",NA,NA,0.7401955602537,0.463466666666667,"TSS","TSS","Nicolea.zostericola","invertebrates","RF,GAM,XGBOOST",3
"Nicomache.minor","Nicomache minor","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",26,FALSE,1,1,0.640265168084039,"RF, XGBOOST, GAM",26,827,"run3_invertebrates",NA,NA,0.981818181818182,0.543133333333333,"TSS","TSS","Nicomache.minor","invertebrates","GAM,XGBOOST",2
"Notomastus.latericeus","Notomastus latericeus","invertebrates","non-mobile","green","",787,FALSE,1,1,1.09733263552189,"RF, XGBOOST, GAM",787,23737,"run3_invertebrates",NA,NA,0.892701659378568,0.8528,"TSS","TSS","Notomastus.latericeus","invertebrates","RF,XGBOOST,GAM",3
"Nucula.nitidosa","Nucula nitidosa","invertebrates","non-mobile","green","",2777,FALSE,1,1,1.23778176499738,"RF, XGBOOST, GAM",2777,24441,"run3_invertebrates",NA,NA,0.799047713834948,0.7398,"TSS","TSS","Nucula.nitidosa","invertebrates","RF,XGBOOST,GAM",3
"Nucula.sulcata","Nucula sulcata","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",46,FALSE,1,1,0.741970196896129,"RF, XGBOOST, GAM",46,6453,"run3_invertebrates",NA,NA,0.988845855925639,0.707733333333333,"TSS","TSS","Nucula.sulcata","invertebrates","RF,XGBOOST,GAM",3
"Nuculana.pernula","Nuculana pernula","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",59,FALSE,1,1,0.792183050844404,"RF, XGBOOST, GAM",59,13560,"run3_invertebrates",NA,NA,0.910914454277286,0.572866666666667,"TSS","TSS","Nuculana.pernula","invertebrates","RF,XGBOOST,GAM",3
"Nymphon.brevirostre","Nymphon brevirostre","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",78,FALSE,1,1,0.810300083557765,"RF, XGBOOST, GAM",78,7685,"run3_invertebrates",NA,NA,0.911483409238777,0.651133333333333,"TSS","TSS","Nymphon.brevirostre","invertebrates","RF,XGBOOST,GAM",3
"Onoba.semicostata","Onoba semicostata","invertebrates","non-mobile","green","",183,FALSE,1,1,0.867869549459881,"RF, XGBOOST, GAM",183,14286,"run3_invertebrates",NA,NA,0.943881788684029,0.715,"TSS","TSS","Onoba.semicostata","invertebrates","RF,XGBOOST,GAM",3
"Opercularella.lacerata","Opercularella lacerata","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",39,FALSE,1,1,0.673858307202657,"RF, XGBOOST, GAM",39,998,"run3_invertebrates",NA,NA,0.81,0.526,"TSS","TSS","Opercularella.lacerata","invertebrates","RF,XGBOOST,GAM",3
"Ophelia.borealis","Ophelia borealis","invertebrates","non-mobile","green","",699,FALSE,1,1,1.05671149141259,"RF, XGBOOST, GAM",699,22536,"run3_invertebrates",NA,NA,0.874053377286126,0.747733333333333,"TSS","TSS","Ophelia.borealis","invertebrates","RF,XGBOOST,GAM",3
"Ophelia.rathkei","Ophelia rathkei","invertebrates","non-mobile","green","",206,FALSE,1,1,0.928937929670016,"RF, XGBOOST, GAM",206,14126,"run3_invertebrates",NA,NA,0.9299736671703,0.6406,"TSS","TSS","Ophelia.rathkei","invertebrates","RF,XGBOOST,GAM",3
"Ophelina.acuminata","Ophelina acuminata","invertebrates","non-mobile","red","",238,FALSE,1,1,0.974407675001356,"RF, XGBOOST, GAM",238,23722,"run3_invertebrates",NA,NA,0.811186059584036,0.537533333333333,"TSS","TSS","Ophelina.acuminata","invertebrates","RF,XGBOOST,GAM",3
"Ophiura.albida","Ophiura albida","invertebrates","non-mobile","green","",2144,FALSE,1,1,1.23836117115286,"RF, XGBOOST, GAM",2144,25096,"run3_invertebrates",NA,NA,0.737500156747019,0.618866666666667,"TSS","TSS","Ophiura.albida","invertebrates","RF,XGBOOST,GAM",3
"Owenia.fusiformis","Owenia fusiformis","invertebrates","non-mobile","green","",245,FALSE,1,1,0.983035096989738,"RF, XGBOOST, GAM",245,22313,"run3_invertebrates",NA,NA,0.865860339206263,0.616666666666667,"TSS","TSS","Owenia.fusiformis","invertebrates","RF,XGBOOST,GAM",3
"Oxydromus.flexuosus","Oxydromus flexuosus","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",76,FALSE,1,1,0.672203756372134,"RF, XGBOOST, GAM",76,2616,"run3_invertebrates",NA,NA,0.939961759082218,0.783133333333333,"TSS","TSS","Oxydromus.flexuosus","invertebrates","RF,XGBOOST,GAM",3
"Palaemon.adspersus","Palaemon adspersus","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",89,FALSE,1,1,0.860525271428956,"RF, XGBOOST, GAM",89,14385,"run3_invertebrates",NA,NA,0.740933843123624,0.525933333333333,"TSS","TSS","Palaemon.adspersus","invertebrates","RF,XGBOOST,GAM",3
"Paradoneis.eliasoni","Paradoneis eliasoni","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",115,FALSE,1,1,0.691430696646372,"RF, XGBOOST, GAM",115,919,"run3_invertebrates",NA,NA,0.821739130434783,0.537666666666667,"TSS","TSS","Paradoneis.eliasoni","invertebrates","RF,XGBOOST,GAM",3
"Paramphinome.jeffreysii","Paramphinome jeffreysii","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",54,FALSE,1,1,0.788840721382035,"RF, XGBOOST, GAM",54,10201,"run3_invertebrates",NA,NA,0.990980392156863,0.614133333333333,"TSS","TSS","Paramphinome.jeffreysii","invertebrates","RF,XGBOOST,GAM",3
"Paraonis.fulgens","Paraonis fulgens","invertebrates","non-mobile","green","",332,FALSE,1,1,1.0713273113966,"RF, XGBOOST, GAM",332,21349,"run3_invertebrates",NA,NA,0.880129160457029,0.656733333333333,"TSS","TSS","Paraonis.fulgens","invertebrates","RF,XGBOOST,GAM",3
"Parathyasira.equalis","Parathyasira equalis","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",49,FALSE,1,1,0.670342672533459,"RF, XGBOOST, GAM",49,2434,"run3_invertebrates",NA,NA,0.95523613963039,0.699066666666667,"TSS","TSS","Parathyasira.equalis","invertebrates","RF,XGBOOST,GAM",3
"Parexogone.hebes","Parexogone hebes","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",34,FALSE,1,1,0.656022503905826,"RF, XGBOOST, GAM",34,983,"run3_invertebrates",NA,NA,0.965482233502538,0.6824,"TSS","TSS","Parexogone.hebes","invertebrates","RF,GAM,XGBOOST",3
"Pariambus.typicus","Pariambus typicus","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",138,FALSE,1,1,0.939135002228949,"RF, XGBOOST, GAM",138,22476,"run3_invertebrates",NA,NA,0.877030033370412,0.449466666666667,"TSS","TSS","Pariambus.typicus","invertebrates","GAM,XGBOOST,RF",3
"Parvicardium.exiguum","Parvicardium exiguum","invertebrates","non-mobile","red","",190,FALSE,1,1,0.763189341359668,"RF, XGBOOST, GAM",190,8899,"run3_invertebrates",NA,NA,0.898947368421053,0.553066666666667,"TSS","TSS","Parvicardium.exiguum","invertebrates","XGBOOST,GAM,RF",3
"Parvicardium.hauniense","Parvicardium hauniense","invertebrates","non-mobile","red","",174,FALSE,1,1,0.773372489147716,"RF, XGBOOST, GAM",174,12434,"run3_invertebrates",NA,NA,0.957851685909587,0.8034,"TSS","TSS","Parvicardium.hauniense","invertebrates","RF,XGBOOST,GAM",3
"Parvicardium.minimum","Parvicardium minimum","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",53,FALSE,1,1,0.78384309914377,"RF, XGBOOST, GAM",53,13183,"run3_invertebrates",NA,NA,0.970800151687524,0.697466666666667,"TSS","TSS","Parvicardium.minimum","invertebrates","RF,XGBOOST,GAM",3
"Parvicardium.pinnulatum","Parvicardium pinnulatum","invertebrates","non-mobile","green","",1127,FALSE,1,1,1.19565392143197,"RF, XGBOOST, GAM",1127,23033,"run3_invertebrates",NA,NA,0.732284687552758,0.4758,"TSS","TSS","Parvicardium.pinnulatum","invertebrates","RF,XGBOOST",2
"Parvicardium.scabrum","Parvicardium scabrum","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",42,FALSE,1,1,0.82019056002299,"RF, XGBOOST, GAM",42,11054,"run3_invertebrates",NA,NA,0.860707824513795,0.473133333333333,"TSS","TSS","Parvicardium.scabrum","invertebrates","RF,GAM",2
"Pectinaria.belgica","Pectinaria belgica","invertebrates","non-mobile","green","",165,FALSE,1,1,0.916499201125569,"RF, XGBOOST, GAM",165,18263,"run3_invertebrates",NA,NA,0.848290736546964,0.633933333333333,"TSS","TSS","Pectinaria.belgica","invertebrates","RF,XGBOOST,GAM",3
"Pennatula.phosphorea","Pennatula phosphorea","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",54,FALSE,1,1,0.712932381100125,"RF, XGBOOST, GAM",54,9091,"run3_invertebrates",NA,NA,0.942244224422442,0.502933333333333,"TSS","TSS","Pennatula.phosphorea","invertebrates","GAM,RF",2
"Peringia.ulvae","Peringia ulvae","invertebrates","non-mobile","green","",1757,FALSE,1,1,0.936549443602562,"RF, XGBOOST, GAM",1757,3948,"run3_invertebrates",NA,NA,0.772943849399546,0.645266666666667,"TSS","TSS","Peringia.ulvae","invertebrates","RF,XGBOOST,GAM",3
"Perioculodes.longimanus","Perioculodes longimanus","invertebrates","non-mobile","green","",225,FALSE,1,1,0.978046307497554,"RF, XGBOOST, GAM",225,22648,"run3_invertebrates",NA,NA,0.768373804267844,0.539666666666667,"TSS","TSS","Perioculodes.longimanus","invertebrates","RF,XGBOOST,GAM",3
"Phaxas.pellucidus","Phaxas pellucidus","invertebrates","non-mobile","green","",1681,FALSE,1,1,1.24670079946518,"RF, XGBOOST, GAM",1681,25864,"run3_invertebrates",NA,NA,0.663786326438559,0.493,"TSS","TSS","Phaxas.pellucidus","invertebrates","RF,XGBOOST,GAM",3
"Pherusa.plumosa","Pherusa plumosa","invertebrates","non-mobile","green","",224,FALSE,1,1,0.947907662259208,"RF, XGBOOST, GAM",224,21080,"run3_invertebrates",NA,NA,0.897443601096353,0.681866666666667,"TSS","TSS","Pherusa.plumosa","invertebrates","RF,XGBOOST,GAM",3
"Philine.aperta","Philine aperta","invertebrates","non-mobile","green","",975,FALSE,1,1,1.06872144189146,"RF, XGBOOST, GAM",975,23615,"run3_invertebrates",NA,NA,0.66968864856648,0.518333333333333,"TSS","TSS","Philine.aperta","invertebrates","RF,XGBOOST,GAM",3
"Philine.quadripartita","Philine quadripartita","invertebrates","non-mobile","green","",158,FALSE,1,1,0.738564902544022,"RF, XGBOOST, GAM",158,5942,"run3_invertebrates",NA,NA,0.971717171717172,0.7564,"TSS","TSS","Philine.quadripartita","invertebrates","RF,XGBOOST,GAM",3
"Pholoe.assimilis","Pholoe assimilis","invertebrates","non-mobile","green","",179,FALSE,1,1,0.728757266667154,"RF, XGBOOST, GAM",179,6347,"run3_invertebrates",NA,NA,0.912017336485422,0.741266666666667,"TSS","TSS","Pholoe.assimilis","invertebrates","RF,XGBOOST,GAM",3
"Pholoe.baltica","Pholoe baltica","invertebrates","non-mobile","green","",2209,FALSE,1,1,1.25377553469605,"RF, XGBOOST, GAM",2209,25317,"run3_invertebrates",NA,NA,0.787641330100463,0.703666666666667,"TSS","TSS","Pholoe.baltica","invertebrates","RF,XGBOOST,GAM",3
"Pholoe.inornata","Pholoe inornata","invertebrates","non-mobile","green","",1496,FALSE,1,1,1.21129009332922,"RF, XGBOOST, GAM",1496,21580,"run3_invertebrates",NA,NA,0.723189748962405,0.5598,"TSS","TSS","Pholoe.inornata","invertebrates","RF,XGBOOST,GAM",3
"Pholoe.pallida","Pholoe pallida","invertebrates","non-mobile","red","",208,FALSE,1,1,0.846939673291312,"RF, XGBOOST, GAM",208,15444,"run3_invertebrates",NA,NA,0.977173996824369,0.811333333333333,"TSS","TSS","Pholoe.pallida","invertebrates","RF,XGBOOST,GAM",3
"Phoronis.muelleri","Phoronis muelleri","invertebrates","non-mobile","green","",2453,FALSE,1,1,1.23097954134146,"RF, XGBOOST, GAM",2453,23666,"run3_invertebrates",NA,NA,0.779205500401695,0.6906,"TSS","TSS","Phoronis.muelleri","invertebrates","RF,XGBOOST,GAM",3
"Photis.longicaudata","Photis longicaudata","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",48,FALSE,1,1,0.785353839993477,"RF, XGBOOST, GAM",48,12713,"run3_invertebrates",NA,NA,0.895328352339756,0.459933333333333,"TSS","TSS","Photis.longicaudata","invertebrates","RF,XGBOOST,GAM",3
"Phoxocephalus.holbolli","Phoxocephalus holbolli","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",126,FALSE,1,1,0.672436147729556,"RF, XGBOOST, GAM",126,1323,"run3_invertebrates",NA,NA,0.944,0.7462,"TSS","TSS","Phoxocephalus.holbolli","invertebrates","RF,XGBOOST,GAM",3
"Phyllodoce.groenlandica","Phyllodoce groenlandica","invertebrates","non-mobile","green","",759,FALSE,1,1,1.11889001554913,"RF, XGBOOST, GAM",759,24605,"run3_invertebrates",NA,NA,0.694432026010973,0.500266666666667,"TSS","TSS","Phyllodoce.groenlandica","invertebrates","RF,XGBOOST,GAM",3
"Phyllodoce.mucosa","Phyllodoce mucosa","invertebrates","non-mobile","green","",504,FALSE,1,1,1.14801449974378,"RF, XGBOOST, GAM",504,22335,"run3_invertebrates",NA,NA,0.785217890492877,0.471,"TSS","TSS","Phyllodoce.mucosa","invertebrates","RF,XGBOOST,GAM",3
"Phyllodoce.rosea","Phyllodoce rosea","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",77,FALSE,1,1,0.784650867184003,"RF, XGBOOST, GAM",77,20805,"run3_invertebrates",NA,NA,0.774573419850997,0.417533333333333,"TSS","TSS","Phyllodoce.rosea","invertebrates","RF,GAM",2
"Pisione.remota","Pisione remota","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",35,FALSE,1,1,0.766880590518316,"RF, XGBOOST, GAM",35,16167,"run3_invertebrates",NA,NA,0.90139189607176,0.4294,"TSS","TSS","Pisione.remota","invertebrates","RF,GAM,XGBOOST",3
"Platynereis.dumerilii","Platynereis dumerilii","invertebrates","non-mobile","green","",423,FALSE,1,1,1.06711403608322,"RF, XGBOOST, GAM",423,21081,"run3_invertebrates",NA,NA,0.910426944971537,0.721266666666667,"TSS","TSS","Platynereis.dumerilii","invertebrates","RF,XGBOOST,GAM",3
"Poecilochaetus.serpens","Poecilochaetus serpens","invertebrates","non-mobile","green","",513,FALSE,1,1,1.01021868083212,"RF, XGBOOST, GAM",513,23269,"run3_invertebrates",NA,NA,0.860892603084934,0.684733333333333,"TSS","TSS","Poecilochaetus.serpens","invertebrates","RF,XGBOOST,GAM",3
"Polycirrus.medusa","Polycirrus medusa","invertebrates","non-mobile","green","",264,FALSE,1,1,0.954626068605317,"RF, XGBOOST, GAM",264,19928,"run3_invertebrates",NA,NA,0.854934724365468,0.6622,"TSS","TSS","Polycirrus.medusa","invertebrates","RF,XGBOOST,GAM",3
"Polycirrus.norvegicus","Polycirrus norvegicus","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",74,FALSE,1,1,0.813087255822288,"RF, XGBOOST, GAM",74,10999,"run3_invertebrates",NA,NA,0.847636363636364,0.477133333333333,"TSS","TSS","Polycirrus.norvegicus","invertebrates","RF,GAM",2
"Polycirrus.plumosus","Polycirrus plumosus","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",71,FALSE,1,1,0.73445556945271,"RF, XGBOOST, GAM",71,7814,"run3_invertebrates",NA,NA,0.962727355817567,0.730533333333333,"TSS","TSS","Polycirrus.plumosus","invertebrates","RF,XGBOOST,GAM",3
"Polydora.cornuta","Polydora cornuta","invertebrates","non-mobile","green","",1974,FALSE,1,1,1.36929103639391,"RF, XGBOOST, GAM",1974,23087,"run3_invertebrates",NA,NA,0.677858217978138,0.566733333333333,"TSS","TSS","Polydora.cornuta","invertebrates","RF,XGBOOST,GAM",3
